,X,Y,labels
1744,-122.420052444,37.7915436932,1
1745,-122.416230393,37.7636337703,0
1746,-122.41592985,37.7604330004,0
1747,-122.416075285,37.7844496613,1
1748,-122.426995327,37.8008726328,1
1749,-122.488549779,37.7415296053,2
1750,-122.41453204,37.7564790387,0
1751,-122.417028392,37.7603656932,0
1752,-122.418467748,37.787965257,1
1753,-122.418249647,37.7872715206,1
1754,-122.416230393,37.7636337703,0
1755,-122.416452066,37.7863086886,1
1756,-122.420497289,37.7896188193,1
1757,-122.41920825,37.7602340754,0
1758,-122.416720982,37.7571677817,0
1759,-122.417332583,37.7635718956,0
1760,-122.418467748,37.787965257,1
1761,-122.418120086,37.760301234,0
1762,-122.418090767,37.7861007451,1
1763,-122.416075285,37.7844496613,1
1764,-122.418274172,37.7870372044,1
1765,-122.416075285,37.7844496613,1
1766,-122.418274172,37.7870372044,1
1767,-122.493490973,37.750662591,2
1768,-122.409523741,37.7857602955,4
1769,-122.414033253,37.7621586646,0
1770,-122.418658295,37.7889098399,1
1771,-122.417964484,37.7586968166,0
1772,-122.416075285,37.7844496613,1
1773,-122.417817853,37.7578884408,0
1774,-122.414845139,37.7605000726,0
1775,-122.416916142,37.7843944492,1
1776,-122.410460757,37.7127736067,3
1777,-122.415000537,37.7620990021,0
1778,-122.416075285,37.7844496613,1
1779,-122.418050744,37.7899896643,1
1780,-122.418274172,37.7870372043,1
1781,-122.419225511,37.7917052018,1
1782,-122.416075285,37.7844496613,1
1783,-122.415155941,37.7636979309,0
1784,-122.420021471,37.7872807076,1
1785,-122.416230393,37.7636337703,0
1786,-122.421720673,37.7914446364,1
1787,-122.416261837,37.7853750846,1
1788,-122.417028392,37.7603656932,0
1789,-122.418658295,37.7889098399,1
1790,-122.418120086,37.760301234,0
1791,-122.416720982,37.7571677817,0
1792,-122.418368839,37.7874861572,1
1793,-122.416075285,37.7844496613,1
1794,-122.416075285,37.7844496613,1
1795,-122.419274801,37.7835680535,1
1796,-122.417085357,37.785215359,1
1797,-122.416230393,37.7636337703,0
1798,-122.416075285,37.7844496613,1
1799,-122.415770264,37.7580118295,0
1800,-122.412671983,37.7642255809,0
1801,-122.416230393,37.7636337703,0
1802,-122.418120086,37.760301234,0
1803,-122.413591696,37.7638222259,0
1804,-122.41592985,37.7604330004,0
1805,-122.478325616,37.7644357772,2
1806,-122.417812559,37.7571005796,0
1807,-122.418562843,37.7884306841,1
1808,-122.418467748,37.787965257,1
1809,-122.418540939,37.7886879918,1
1810,-122.416075285,37.7844496613,1
1811,-122.414845139,37.7605000726,0
1812,-122.435488624,37.788695199,1
1813,-122.417964484,37.7586968166,0
1814,-122.417970955,37.7594884557,0
1815,-122.420874632,37.7914943052,1
1816,-122.415155941,37.7636979309,0
1817,-122.403404791,37.7754207067,4
1818,-122.417913862,37.7635887638,0
1819,-122.417964484,37.7586968166,0
1820,-122.418108926,37.7594801326,0
1821,-122.416078424,37.7620347867,0
1822,-122.419930112,37.7868262082,1
1823,-122.414845139,37.7605000726,0
1824,-122.412502864,37.7590272975,0
1825,-122.419039119,37.7907880214,1
1826,-122.41638971,37.7652491154,0
1827,-122.413107623,37.765448018,0
1828,-122.418486297,37.7634954373,0
1829,-122.418701003,37.7651098786,0
1830,-122.417423841,37.7587860207,0
1831,-122.418486297,37.7634954373,0
1832,-122.420850403,37.7910371428,1
1833,-122.417566721,37.760279276,0
1834,-122.418467748,37.787965257,1
1835,-122.417902522,37.763479279,0
1836,-122.420691681,37.7905770711,1
1837,-122.418274172,37.7870372044,1
1838,-122.416230393,37.7636337703,0
1839,-122.412301187,37.7635382941,0
1840,-122.390645819,37.783054984,4
1841,-122.421056878,37.7923840814,1
1842,-122.420691681,37.7905770711,1
1843,-122.422442531,37.7829271007,1
1844,-122.416075285,37.7844496613,1
1845,-122.416075285,37.7844496613,1
1846,-122.420497289,37.7896188193,1
1847,-122.417964484,37.7586968166,0
1848,-122.416075285,37.7844496613,1
1849,-122.415921585,37.7596123169,0
1850,-122.416230393,37.7636337703,0
1851,-122.414987729,37.7612794105,0
1852,-122.418467748,37.787965257,1
1853,-122.421861006,37.7880116319,1
1854,-122.416230393,37.7636337703,0
1855,-122.421441956,37.7868516471,1
1856,-122.416075285,37.7844496613,1
1857,-122.41592985,37.7604330004,0
1858,-122.418658295,37.7889098399,1
1859,-122.418274172,37.7870372044,1
1860,-122.420874632,37.7914943052,1
1861,-122.420211965,37.7882225424,1
1862,-122.417488324,37.765181804,0
1863,-122.415770264,37.7580118295,0
1864,-122.421861006,37.7880116319,1
1865,-122.419039119,37.7907880214,1
1866,-122.418351238,37.7570133987,0
1867,-122.419360353,37.7618358012,0
1868,-122.418844748,37.789829767,1
1869,-122.416535463,37.7660406108,0
1870,-122.416075285,37.7844496613,1
1871,-122.415000537,37.7620990021,0
1872,-122.418467748,37.787965257,1
1873,-122.417270976,37.757188559,0
1874,-122.418274172,37.7870372044,1
1875,-122.416916142,37.7843944492,1
1876,-122.418368839,37.7874861572,1
1877,-122.403404791,37.7754207067,4
1878,-122.415155941,37.7636979309,0
1879,-122.41638971,37.7652491154,0
1880,-122.416261837,37.7853750846,1
1881,-122.416872884,37.7587640201,0
1882,-122.416261837,37.7853750846,1
1883,-122.416075285,37.7844496613,1
1884,-122.418274172,37.7870372044,1
1885,-122.418467748,37.787965257,1
1886,-122.415000537,37.7620990021,0
1887,-122.416230393,37.7636337703,0
1888,-122.41773226,37.7840044909,1
1889,-122.419317324,37.7879136979,1
1890,-122.418274172,37.7870372044,1
1891,-122.416261837,37.7853750846,1
1892,-122.417511997,37.7546910849,0
1893,-122.413684555,37.7777984629,1
1894,-122.420307356,37.7886989512,1
1895,-122.416230393,37.7636337703,0
1896,-122.418658295,37.7889098399,1
1897,-122.403404791,37.7754207067,4
1898,-122.418368839,37.7874861572,1
1899,-122.420874632,37.7914943052,1
1900,-122.416075285,37.7844496613,1
1901,-122.420691681,37.7905770711,1
1902,-122.417964484,37.7586968166,0
1903,-122.416075285,37.7844496613,1
1904,-122.414845139,37.7605000726,0
1905,-122.415000537,37.7620990021,0
1906,-122.39709176,37.7900661929,4
1907,-122.418467748,37.787965257,1
1908,-122.417964484,37.7586968166,0
1909,-122.417332583,37.7635718956,0
1910,-122.41592985,37.7604330004,0
1911,-122.413107623,37.765448018,0
1912,-122.416230393,37.7636337703,0
1913,-122.416261837,37.7853750846,1
1914,-122.415000537,37.7620990021,0
1915,-122.418467748,37.787965257,1
1916,-122.416075285,37.7844496613,1
1917,-122.41638971,37.7652491154,0
1918,-122.419039119,37.7907880214,1
1919,-122.418844748,37.789829767,1
1920,-122.416230393,37.7636337703,0
1921,-122.416075285,37.7844496613,1
1922,-122.416916142,37.7843944492,1
1923,-122.418274172,37.7870372044,1
1924,-122.418658295,37.7889098399,1
1925,-122.416230393,37.7636337703,0
1926,-122.432270775,37.7634743768,0
1927,-122.420120319,37.7877570602,1
1928,-122.420691681,37.7905770711,1
1929,-122.413564092,37.7795140301,1
1930,-122.417710345,37.7842362878,1
1931,-122.418467748,37.787965257,1
1932,-122.416075285,37.7844496613,1
1933,-122.416078424,37.7620347867,0
1934,-122.419039119,37.7907880214,1
1935,-122.417180449,37.7619674218,0
1936,-122.418274172,37.7870372044,1
1937,-122.418182398,37.786566229,1
1938,-122.417964484,37.7586968166,0
1939,-122.415000537,37.7620990021,0
1940,-122.443696905,37.718927976,5
1941,-122.403404791,37.7754207067,4
1942,-122.413591696,37.7638222259,0
1943,-122.418701003,37.7651098786,0
1944,-122.417180449,37.7619674218,0
1945,-122.414520446,37.7621831102,0
1946,-122.416075285,37.7844496613,1
1947,-122.415308389,37.7653161356,0
1948,-122.416230393,37.7636337703,0
1949,-122.418844748,37.789829767,1
1950,-122.420307356,37.7886989511,1
1951,-122.416230393,37.7636337703,0
1952,-122.416078424,37.7620347867,0
1953,-122.416569016,37.7555687969,0
1954,-122.405941469,37.790463178,4
1955,-122.406981047,37.7946373197,4
1956,-122.416075285,37.7844496613,1
1957,-122.397560482,37.7670321133,0
1958,-122.388755795,37.740319223,3
1959,-122.418368839,37.7874861572,1
1960,-122.419039119,37.7907880214,1
1961,-122.416075285,37.7844496613,1
1962,-122.42206273,37.7899200015,1
1963,-122.418274172,37.7870372043,1
1964,-122.41592985,37.7604330004,0
1965,-122.418467748,37.787965257,1
1966,-122.419039119,37.7907880214,1
1967,-122.41638971,37.7652491154,0
1968,-122.41592985,37.7604330004,0
1969,-122.412056242,37.7609899089,0
1970,-122.420691681,37.7905770711,1
1971,-122.420120319,37.7877570602,1
1972,-122.416075285,37.7844496613,1
1973,-122.416261837,37.7853750846,1
1974,-122.418658295,37.7889098399,1
1975,-122.412427346,37.7616751088,0
1976,-122.418368839,37.7874861572,1
1977,-122.415932937,37.761222333,0
1978,-122.417664997,37.7562905437,0
1979,-122.420497289,37.7896188192,1
1980,-122.417964484,37.7586968166,0
1981,-122.416230393,37.7636337703,0
1982,-122.417085357,37.785215359,1
1983,-122.418486297,37.7634954373,0
1984,-122.435202378,37.7872742466,1
1985,-122.410882826,37.7879209376,4
1986,-122.418467748,37.787965257,1
1987,-122.418274172,37.7870372044,1
1988,-122.414845139,37.7605000726,0
1989,-122.417964484,37.7586968166,0
1990,-122.418124262,37.7610901241,0
1991,-122.416075285,37.7844496613,1
1992,-122.416078424,37.7620347867,0
1993,-122.417970955,37.7594884557,0
1994,-122.416075285,37.7844496613,1
1995,-122.416872884,37.7587640201,0
1996,-122.440593032,37.7163046735,5
1997,-122.416075285,37.7844496613,1
1998,-122.416230393,37.7636337703,0
1999,-122.418274172,37.7870372044,1
2000,-122.416075285,37.7844496613,1
2001,-122.418274172,37.7870372044,1
2002,-122.416990817,37.7872009163,1
2003,-122.420021471,37.7872807076,1
2004,-122.409445484,37.7891732059,4
2005,-122.413591696,37.7638222259,0
2006,-122.417964484,37.7586968166,0
2007,-122.418467748,37.787965257,1
2008,-122.416078424,37.7620347867,0
2009,-122.41592985,37.7604330004,0
2010,-122.41638971,37.7652491154,0
2011,-122.418274172,37.7870372044,1
2012,-122.418274172,37.7870372044,1
2013,-122.407294222,37.7529064152,0
2014,-122.41664237,37.7872450378,1
2015,-122.418844748,37.789829767,1
2016,-122.417964484,37.7586968166,0
2017,-122.418904205,37.7570361132,0
2018,-122.418274172,37.7870372044,1
2019,-122.423690269,37.7887454425,1
2020,-122.420120319,37.7877570602,1
2021,-122.415000537,37.7620990021,0
2022,-122.420691681,37.7905770711,1
2023,-122.418368839,37.7874861572,1
2024,-122.416075285,37.7844496613,1
2025,-122.420691681,37.790577071,1
2026,-122.420691681,37.7905770711,1
2027,-122.418108926,37.7594801326,0
2028,-122.415308389,37.7653161356,0
2029,-122.420874632,37.7914943052,1
2030,-122.416230393,37.7636337703,0
2031,-122.416075285,37.7844496613,1
2032,-122.41638971,37.7652491154,0
2033,-122.416230393,37.7636337703,0
2034,-122.416075285,37.7844496613,1
2035,-122.421458098,37.7657516965,0
2036,-122.405466576,37.7646048757,0
2037,-122.41592985,37.7604330004,0
2038,-122.403404791,37.7754207067,4
2039,-122.416070933,37.7612142237,0
2040,-122.417955822,37.7578801214,0
2041,-122.418467748,37.787965257,1
2042,-122.416230393,37.7636337703,0
2043,-122.478618706,37.7531929151,2
2044,-122.416075285,37.7844496613,1
2045,-122.418274172,37.7870372044,1
2046,-122.418108926,37.7594801326,0
2047,-122.41638971,37.7652491154,0
2048,-122.414845139,37.7605000726,0
2049,-122.414302053,37.7818633169,1
2050,-122.418486297,37.7634954373,0
2051,-122.417955822,37.7578801214,0
2052,-122.414845139,37.7605000726,0
2053,-122.416075285,37.7844496613,1
2054,-122.416230393,37.7636337703,0
2055,-122.417964484,37.7586968166,0
2056,-122.420497289,37.7896188193,1
2057,-122.417802963,37.7562822237,0
2058,-122.420497289,37.7896188193,1
2059,-122.403404791,37.7754207067,4
2060,-122.421395819,37.7856843389,1
2061,-122.416078424,37.7620347867,0
2062,-122.418274172,37.7870372044,1
2063,-122.417180449,37.7619674218,0
2064,-122.422330464,37.7903690689,1
2065,-122.420874632,37.7914943052,1
2066,-122.420605324,37.7943011061,1
2067,-122.422330464,37.7903690689,1
2068,-122.416261837,37.7853750846,1
2069,-122.41638971,37.7652491154,0
2070,-122.418486297,37.7634954373,0
2071,-122.41638971,37.7652491154,0
2072,-122.416075285,37.7844496613,1
2073,-122.420021471,37.7872807076,1
2074,-122.406948027,37.7593672734,0
2075,-122.418368839,37.7874861572,1
2076,-122.413756898,37.7605644452,0
2077,-122.416720982,37.7571677817,0
2078,-122.422139511,37.7894107633,1
2079,-122.420874632,37.7914943052,1
2080,-122.41592985,37.7604330004,0
2081,-122.414849773,37.7612879252,0
2082,-122.415921585,37.7596123169,0
2083,-122.420691681,37.7905770711,1
2084,-122.420874632,37.7914943052,1
2085,-122.41638971,37.7652491154,0
2086,-122.419018145,37.7522051633,0
2087,-122.418844748,37.789829767,1
2088,-122.419039119,37.7907880214,1
2089,-122.416226912,37.7855599709,1
2090,-122.418274172,37.7870372044,1
2091,-122.418368839,37.7874861572,1
2092,-122.391493956,37.7351844916,3
2093,-122.41592985,37.7604330004,0
2094,-122.418368839,37.7874861572,1
2095,-122.41638971,37.7652491154,0
2096,-122.416230393,37.7636337703,0
2097,-122.418467748,37.787965257,1
2098,-122.417964484,37.7586968166,0
2099,-122.418658295,37.7889098399,1
2100,-122.414845139,37.7605000726,0
2101,-122.403404791,37.7754207067,4
2102,-122.418274172,37.7870372044,1
2103,-122.418274172,37.7870372044,1
2104,-122.415000537,37.7620990021,0
2105,-122.415000537,37.7620990021,0
2106,-122.405210475,37.7517864146,0
2107,-122.418415888,37.7626869632,0
2108,-122.418486297,37.7634954373,0
2109,-122.418274172,37.7870372044,1
2110,-122.417955822,37.7578801214,0
2111,-122.416261837,37.7853750846,1
2112,-122.391089615,37.7359045006,3
2113,-122.416230393,37.7636337703,0
2114,-122.41592985,37.7604330004,0
2115,-122.427230236,37.7892650179,1
2116,-122.419039119,37.7907880214,1
2117,-122.415781282,37.7588312135,0
2118,-122.418844748,37.789829767,1
2119,-122.417964484,37.7586968166,0
2120,-122.419039119,37.7907880214,1
2121,-122.418108926,37.7594801326,0
2122,-122.418486297,37.7634954373,0
2123,-122.419039119,37.7907880214,1
2124,-122.41664237,37.7872450378,1
2125,-122.418368839,37.7874861572,1
2126,-122.416230393,37.7636337703,0
2127,-122.417903978,37.7851670875,1
2128,-122.417964484,37.7586968166,0
2129,-122.417016664,37.7595460925,0
2130,-122.415921585,37.7596123169,0
2131,-122.420402464,37.7891643768,1
2132,-122.416075285,37.7844496613,1
2133,-122.416261837,37.7853750846,1
2134,-122.415000537,37.7620990021,0
2135,-122.41664237,37.7872450378,1
2136,-122.416235852,37.7849125738,1
2137,-122.418274172,37.7870372043,1
2138,-122.416261837,37.7853750846,1
2139,-122.416075285,37.7844496613,1
2140,-122.420307356,37.7886989511,1
2141,-122.416261837,37.7853750846,1
2142,-122.417903978,37.7851670875,1
2143,-122.418467748,37.787965257,1
2144,-122.414845139,37.7605000726,0
2145,-122.415000537,37.7620990021,0
2146,-122.41739283,37.7909741244,1
2147,-122.417970955,37.7594884557,0
2148,-122.418467748,37.787965257,1
2149,-122.416078424,37.7620347867,0
2150,-122.415000537,37.7620990021,0
2151,-122.418274172,37.7870372044,1
2152,-122.417964484,37.7586968166,0
2153,-122.418486297,37.7634954373,0
2154,-122.422516967,37.7912889898,1
2155,-122.418467748,37.787965257,1
2156,-122.417964484,37.7586968166,0
2157,-122.417019321,37.7891095539,1
2158,-122.416230393,37.7636337703,0
2159,-122.41638971,37.7652491154,0
2160,-122.418467748,37.787965257,1
2161,-122.41592985,37.7604330004,0
2162,-122.418368839,37.7874861572,1
2163,-122.41592985,37.7604330004,0
2164,-122.41739283,37.7909741244,1
2165,-122.418658295,37.7889098399,1
2166,-122.418467748,37.787965257,1
2167,-122.420691681,37.7905770711,1
2168,-122.418274172,37.7870372044,1
2169,-122.416075285,37.7844496613,1
2170,-122.419225511,37.7917052018,1
2171,-122.420874632,37.7914943052,1
2172,-122.41592985,37.7604330004,0
2173,-122.418368839,37.7874861572,1
2174,-122.416236885,37.7644311472,0
2175,-122.417817853,37.7578884408,0
2176,-122.414845139,37.7605000726,0
2177,-122.415000537,37.7620990021,0
2178,-122.416261837,37.7853750846,1
2179,-122.415155941,37.7636979309,0
2180,-122.416075285,37.7844496613,1
2181,-122.408431241,37.7637579271,0
2182,-122.417332583,37.7635718956,0
2183,-122.418486297,37.7634954373,0
2184,-122.416075285,37.7844496613,1
2185,-122.419295456,37.787805224,1
2186,-122.4199083,37.7870766696,1
2187,-122.417970955,37.7594884557,0
2188,-122.414845139,37.7605000726,0
2189,-122.415348514,37.7650058494,0
2190,-122.416078424,37.7620347867,0
2191,-122.416075285,37.7844496613,1
2192,-122.41664237,37.7872450378,1
2193,-122.417180449,37.7619674218,0
2194,-122.416230393,37.7636337703,0
2195,-122.414845139,37.7605000726,0
2196,-122.416230393,37.7636337703,0
2197,-122.417903978,37.7851670875,1
2198,-122.411778296,37.7839805593,4
2199,-122.418368839,37.7874861572,1
2200,-122.416261837,37.7853750846,1
2201,-122.417368207,37.7905094152,1
2202,-122.418467748,37.787965257,1
2203,-122.41592985,37.7604330004,0
2204,-122.418274172,37.7870372044,1
2205,-122.416230393,37.7636337703,0
2206,-122.419039119,37.7907880214,1
2207,-122.416261837,37.7853750846,1
2208,-122.426173332,37.7884843739,1
2209,-122.418120086,37.760301234,0
2210,-122.418368839,37.7874861572,1
2211,-122.420120319,37.7877570602,1
2212,-122.418274172,37.7870372044,1
2213,-122.418368839,37.7874861572,1
2214,-122.435769968,37.7942140504,1
2215,-122.41592985,37.7604330004,0
2216,-122.418368839,37.7874861572,1
2217,-122.416075285,37.7844496613,1
2218,-122.417710345,37.7842362878,1
2219,-122.416230393,37.7636337703,0
2220,-122.420874632,37.7914943052,1
2221,-122.416075285,37.7844496613,1
2222,-122.418486297,37.7634954373,0
2223,-122.478384587,37.7429865001,2
2224,-122.413591696,37.7638222259,0
2225,-122.420874632,37.7914943052,1
2226,-122.418486297,37.7634954373,0
2227,-122.416720982,37.7571677817,0
2228,-122.41638971,37.7652491154,0
2229,-122.403404791,37.7754207067,4
2230,-122.416230393,37.7636337703,0
2231,-122.416261837,37.7853750846,1
2232,-122.420307356,37.7886989512,1
2233,-122.41924515,37.7921657914,1
2234,-122.416075285,37.7844496613,1
2235,-122.417028392,37.7603656932,0
2236,-122.416261837,37.7853750846,1
2237,-122.416075285,37.7844496613,1
2238,-122.419039119,37.7907880214,1
2239,-122.418274172,37.7870372043,1
2240,-122.413591696,37.7638222259,0
2241,-122.415921585,37.7596123169,0
2242,-122.418274172,37.7870372044,1
2243,-122.420307356,37.7886989511,1
2244,-122.41664237,37.7872450378,1
2245,-122.416075285,37.7844496613,1
2246,-122.416230393,37.7636337703,0
2247,-122.416075285,37.7844496613,1
2248,-122.418467748,37.787965257,1
2249,-122.418467748,37.787965257,1
2250,-122.416075285,37.7844496613,1
2251,-122.41638971,37.7652491154,0
2252,-122.420874632,37.7914943052,1
2253,-122.41592985,37.7604330004,0
2254,-122.418368839,37.7874861572,1
2255,-122.420691681,37.7905770711,1
2256,-122.416261837,37.7853750846,1
2257,-122.416078424,37.7620347867,0
2258,-122.416230393,37.7636337703,0
2259,-122.421056878,37.7923840814,1
2260,-122.418415888,37.7626869632,0
2261,-122.419039119,37.7907880214,1
2262,-122.413591696,37.7638222259,0
2263,-122.417812559,37.7571005796,0
2264,-122.41592985,37.7604330004,0
2265,-122.41854994,37.7642837095,0
2266,-122.415229421,37.7588083436,0
2267,-122.418467748,37.787965257,1
2268,-122.416230393,37.7636337703,0
2269,-122.422330464,37.7903690689,1
2270,-122.418274172,37.7870372043,1
2271,-122.392491355,37.727247625,3
2272,-122.418274172,37.7870372044,1
2273,-122.416075285,37.7844496613,1
2274,-122.418658295,37.7889098399,1
2275,-122.418120086,37.760301234,0
2276,-122.415155941,37.7636979309,0
2277,-122.413591696,37.7638222259,0
2278,-122.416230393,37.7636337703,0
2279,-122.416230393,37.7636337703,0
2280,-122.423340547,37.7962454397,1
2281,-122.419739838,37.7858926099,1
2282,-122.416075285,37.7844496613,1
2283,-122.418486297,37.7634954373,0
2284,-122.416075285,37.7844496613,1
2285,-122.41592985,37.7604330004,0
2286,-122.416220196,37.762815158,0
2287,-122.416075285,37.7844496613,1
2288,-122.417903978,37.7851670876,1
2289,-122.416261837,37.7853750846,1
2290,-122.432492301,37.7818891294,1
2291,-122.417964484,37.7586968166,0
2292,-122.416235852,37.7849125738,1
2293,-122.405065483,37.7980134745,4
2294,-122.417710345,37.7842362878,1
2295,-122.45228966,37.7256933576,5
2296,-122.420691681,37.7905770711,1
2297,-122.396920776,37.7857918163,4
2298,-122.416230393,37.7636337703,0
2299,-122.416075285,37.7844496613,1
2300,-122.418274172,37.7870372043,1
2301,-122.415000537,37.7620990021,0
2302,-122.423340547,37.7962454397,1
2303,-122.414845139,37.7605000726,0
2304,-122.422695629,37.7921733285,1
2305,-122.420874632,37.7914943052,1
2306,-122.478618706,37.7531929151,2
2307,-122.418467748,37.787965257,1
2308,-122.416078424,37.7620347867,0
2309,-122.413223677,37.7606516284,0
2310,-122.418486297,37.7634954373,0
2311,-122.421231782,37.7932574954,1
2312,-122.41592985,37.7604330004,0
2313,-122.41638971,37.7652491154,0
2314,-122.420497289,37.7896188193,1
2315,-122.420402464,37.7891643768,1
2316,-122.420691681,37.7905770711,1
2317,-122.417332583,37.7635718956,0
2318,-122.403404791,37.7754207067,4
2319,-122.419834939,37.7863580363,1
2320,-122.416452066,37.7863086886,1
2321,-122.413591696,37.7638222259,0
2322,-122.417964484,37.7586968166,0
2323,-122.416261837,37.7853750846,1
2324,-122.498974694,37.7607866652,2
2325,-122.420691681,37.7905770711,1
2326,-122.423598601,37.788279963,1
2327,-122.423001696,37.7649050762,0
2328,-122.417028392,37.7603656932,0
2329,-122.413107623,37.765448018,0
2330,-122.414845139,37.7605000726,0
2331,-122.416075285,37.7844496613,1
2332,-122.418415888,37.7626869632,0
2333,-122.418486297,37.7634954373,0
2334,-122.415000537,37.7620990021,0
2335,-122.417802963,37.7562822237,0
2336,-122.406698577,37.7829835081,4
2337,-122.41592985,37.7604330004,0
2338,-122.41592985,37.7604330004,0
2339,-122.418658295,37.7889098399,1
2340,-122.41638971,37.7652491154,0
2341,-122.41638971,37.7652491154,0
2342,-122.411643005,37.7908072519,1
2343,-122.416452066,37.7863086886,1
2344,-122.418467748,37.787965257,1
2345,-122.418368839,37.7874861572,1
2346,-122.419104425,37.7868764842,1
2347,-122.418844748,37.789829767,1
2348,-122.418368839,37.7874861572,1
2349,-122.416261837,37.7853750846,1
2350,-122.416872884,37.7587640201,0
2351,-122.386452097,37.7111618712,3
2352,-122.415675315,37.7854477947,1
2353,-122.41592985,37.7604330004,0
2354,-122.417332583,37.7635718956,0
2355,-122.416230393,37.7636337703,0
2356,-122.408293238,37.7637660004,0
2357,-122.414845139,37.7605000726,0
2358,-122.41638971,37.7652491154,0
2359,-122.417019321,37.7891095539,1
2360,-122.415560469,37.7902540014,1
2361,-122.418274172,37.7870372044,1
2362,-122.415308389,37.7653161356,0
2363,-122.41638971,37.7652491154,0
2364,-122.420497289,37.7896188192,1
2365,-122.418274172,37.7870372044,1
2366,-122.41592985,37.7604330004,0
2367,-122.418415888,37.7626869632,0
2368,-122.419039119,37.7907880214,1
2369,-122.416230393,37.7636337703,0
2370,-122.416078424,37.7620347867,0
2371,-122.418368839,37.7874861572,1
2372,-122.418891811,37.7562166627,0
2373,-122.416261837,37.7853750846,1
2374,-122.415308389,37.7653161356,0
2375,-122.416075285,37.7844496613,1
2376,-122.416261837,37.7853750846,1
2377,-122.418904205,37.7570361132,0
2378,-122.414845139,37.7605000726,0
2379,-122.416230393,37.7636337703,0
2380,-122.413591696,37.7638222259,0
2381,-122.417273345,37.7861493948,1
2382,-122.411572788,37.7597252282,0
2383,-122.418467748,37.787965257,1
2384,-122.415000537,37.7620990021,0
2385,-122.41664237,37.7872450378,1
2386,-122.415921585,37.7596123169,0
2387,-122.418120086,37.760301234,0
2388,-122.415155941,37.7636979309,0
2389,-122.420691681,37.7905770711,1
2390,-122.414845139,37.7605000726,0
2391,-122.419515708,37.7634292328,0
2392,-122.416261837,37.7853750846,1
2393,-122.41592985,37.7604330004,0
2394,-122.416075285,37.7844496613,1
2395,-122.415754657,37.7912067697,1
2396,-122.421099707,37.763281565,0
2397,-122.418368839,37.7874861572,1
2398,-122.417488324,37.765181804,0
2399,-122.419039119,37.7907880214,1
2400,-122.420874632,37.7914943052,1
2401,-122.40672533,37.7585641692,0
2402,-122.416078424,37.7620347867,0
2403,-122.416863556,37.7579459515,0
2404,-122.418415888,37.7626869632,0
2405,-122.416230393,37.7636337703,0
2406,-122.418274172,37.7870372044,1
2407,-122.415000537,37.7620990021,0
2408,-122.416374836,37.7644225166,0
2409,-122.415921585,37.7596123169,0
2410,-122.416075285,37.7844496613,1
2411,-122.418658295,37.7889098399,1
2412,-122.417964484,37.7586968166,0
2413,-122.417903978,37.7851670875,1
2414,-122.418844748,37.789829767,1
2415,-122.416230393,37.7636337703,0
2416,-122.41592985,37.7604330004,0
2417,-122.415000537,37.7620990021,0
2418,-122.418658295,37.7889098399,1
2419,-122.420094921,37.7879983894,1
2420,-122.418467748,37.787965257,1
2421,-122.41739283,37.7909741243,1
2422,-122.405065483,37.7980134745,4
2423,-122.414845139,37.7605000726,0
2424,-122.418658295,37.7889098399,1
2425,-122.416916142,37.7843944492,1
2426,-122.418467748,37.787965257,1
2427,-122.418486297,37.7634954373,0
2428,-122.418274172,37.7870372044,1
2429,-122.405221227,37.7620542127,0
2430,-122.418368839,37.7874861572,1
2431,-122.416230393,37.7636337703,0
2432,-122.422330464,37.7903690689,1
2433,-122.41592985,37.7604330004,0
2434,-122.415932937,37.761222333,0
2435,-122.420874632,37.7914943052,1
2436,-122.416075285,37.7844496613,1
2437,-122.414845139,37.7605000726,0
2438,-122.420120319,37.7877570602,1
2439,-122.422516967,37.7912889898,1
2440,-122.416472035,37.7603453746,0
2441,-122.41664237,37.7872450378,1
2442,-122.418274172,37.7870372044,1
2443,-122.420874632,37.7914943052,1
2444,-122.416261837,37.7853750846,1
2445,-122.415155941,37.7636979309,0
2446,-122.415770264,37.7580118295,0
2447,-122.418467748,37.787965257,1
2448,-122.419930112,37.7868262082,1
2449,-122.418467748,37.787965257,1
2450,-122.419672955,37.7896689412,1
2451,-122.416230393,37.7636337703,0
2452,-122.409529913,37.7657184395,0
2453,-122.419039119,37.7907880214,1
2454,-122.415617252,37.756413769,0
2455,-122.416230393,37.7636337703,0
2456,-122.416230393,37.7636337703,0
2457,-122.416082198,37.7628232674,0
2458,-122.418467748,37.787965257,1
2459,-122.41592985,37.7604330004,0
2460,-122.40666974,37.7978641744,4
2461,-122.416863556,37.7579459515,0
2462,-122.418090767,37.7861007452,1
2463,-122.417710345,37.7842362878,1
2464,-122.419515708,37.7634292328,0
2465,-122.415000537,37.7620990021,0
2466,-122.416230393,37.7636337703,0
2467,-122.413591696,37.7638222259,0
2468,-122.424822198,37.7901084152,1
2469,-122.407163047,37.7797376339,4
2470,-122.420691681,37.7905770711,1
2471,-122.418486297,37.7634954373,0
2472,-122.41592985,37.7604330004,0
2473,-122.417019321,37.7891095539,1
2474,-122.414845139,37.7605000726,0
2475,-122.417841551,37.7889536872,1
2476,-122.416230393,37.7636337703,0
2477,-122.473030392,37.7432215533,2
2478,-122.41638971,37.7652491154,0
2479,-122.416075285,37.7844496613,1
2480,-122.41638971,37.7652491154,0
2481,-122.418486297,37.7634954373,0
2482,-122.416075285,37.7844496613,1
2483,-122.41592985,37.7604330004,0
