,X,Y,labels
2709,-122.418368839,37.7874861572,0
2710,-122.414845139,37.7605000726,1
2711,-122.416230393,37.7636337703,1
2712,-122.436749299,37.7866005733,0
2713,-122.420874632,37.7914943052,0
2714,-122.400180244,37.7913046529,0
2715,-122.418467748,37.787965257,0
2716,-122.420691681,37.7905770711,0
2717,-122.414845139,37.7605000726,1
2718,-122.416230393,37.7636337703,1
2719,-122.418658295,37.7889098399,0
2720,-122.416075285,37.7844496613,0
2721,-122.426449162,37.7851513851,0
2722,-122.41638971,37.7652491154,1
2723,-122.416075285,37.7844496613,0
2724,-122.415473932,37.7556332979,1
2725,-122.420691681,37.7905770711,0
2726,-122.391178497,37.7577699479,1
2727,-122.416230393,37.7636337703,1
2728,-122.419039119,37.7907880214,0
2729,-122.420691681,37.7905770711,0
2730,-122.415000537,37.7620990021,1
2731,-122.416075285,37.7844496613,0
2732,-122.418467748,37.787965257,0
2733,-122.418090767,37.7861007452,0
2734,-122.41763416,37.7870631862,0
2735,-122.41592985,37.7604330004,1
2736,-122.417964484,37.7586968166,1
2737,-122.420691681,37.7905770711,0
2738,-122.418368839,37.7874861572,0
2739,-122.420211965,37.7882225424,0
2740,-122.420691681,37.7905770711,0
2741,-122.415000537,37.7620990021,1
2742,-122.478325616,37.7644357772,3
2743,-122.418277911,37.7626952876,1
2744,-122.415781282,37.7588312135,1
2745,-122.416075285,37.7844496613,0
2746,-122.417209639,37.7900459017,0
2747,-122.41937472,37.7465040378,1
2748,-122.41739283,37.7909741243,0
2749,-122.414845139,37.7605000726,1
2750,-122.415155941,37.7636979309,1
2751,-122.417710345,37.7842362878,0
2752,-122.421921286,37.7892209019,0
2753,-122.420307356,37.7886989511,0
2754,-122.41854994,37.7642837095,1
2755,-122.418221946,37.7481664084,1
2756,-122.41592985,37.7604330004,1
2757,-122.420021471,37.7872807076,0
2758,-122.416230393,37.7636337703,1
2759,-122.415000537,37.7620990021,1
2760,-122.420190325,37.7884695862,0
2761,-122.414845139,37.7605000726,1
2762,-122.416261837,37.7853750846,0
2763,-122.418368839,37.7874861572,0
2764,-122.417488324,37.765181804,1
2765,-122.418467748,37.787965257,0
2766,-122.41854994,37.7642837095,1
2767,-122.418562843,37.7884306841,0
2768,-122.420691681,37.7905770711,0
2769,-122.41764996,37.754682765,1
2770,-122.419930112,37.7868262082,0
2771,-122.418274172,37.7870372043,0
2772,-122.418486297,37.7634954373,1
2773,-122.418120086,37.760301234,1
2774,-122.41664237,37.7872450378,0
2775,-122.418368839,37.7874861572,0
2776,-122.418467748,37.787965257,0
2777,-122.419039119,37.7907880214,0
2778,-122.477524722,37.7184336096,2
2779,-122.418658295,37.7889098399,0
2780,-122.421861006,37.7880116319,0
2781,-122.41638971,37.7652491154,1
2782,-122.415155941,37.7636979309,1
2783,-122.418368839,37.7874861572,0
2784,-122.416230393,37.7636337703,1
2785,-122.418368839,37.7874861572,0
2786,-122.418486297,37.7634954373,1
2787,-122.418486297,37.7634954373,1
2788,-122.420691681,37.7905770711,0
2789,-122.416872884,37.7587640201,1
2790,-122.419039119,37.7907880214,0
2791,-122.412041634,37.7622714633,1
2792,-122.416075285,37.7844496613,0
2793,-122.418562843,37.7884306841,0
2794,-122.414693065,37.7588955948,1
2795,-122.418486297,37.7634954373,1
2796,-122.420874632,37.7914943052,0
2797,-122.416872884,37.7587640201,1
2798,-122.420497289,37.7896188193,0
2799,-122.414845139,37.7605000726,1
2800,-122.416078424,37.7620347867,1
2801,-122.416075285,37.7844496613,0
2802,-122.41664237,37.7872450378,0
2803,-122.41592985,37.7604330004,1
2804,-122.422695629,37.7921733285,0
2805,-122.418467748,37.787965257,0
2806,-122.418274172,37.7870372044,0
2807,-122.41592985,37.7604330004,1
2808,-122.420874632,37.7914943052,0
2809,-122.416178123,37.7572542986,1
2810,-122.416230393,37.7636337703,1
2811,-122.506298462,37.773486007,3
2812,-122.416230393,37.7636337703,1
2813,-122.416230393,37.7636337703,1
2814,-122.417273345,37.7861493948,0
2815,-122.415781282,37.7588312135,1
2816,-122.416075285,37.7844496613,0
2817,-122.418272166,37.7619029613,1
2818,-122.418368839,37.7874861572,0
2819,-122.418368839,37.7874861572,0
2820,-122.416872884,37.7587640201,1
2821,-122.415770264,37.7580118295,1
2822,-122.41739283,37.7909741243,0
2823,-122.417903978,37.7851670876,0
2824,-122.416075285,37.7844496613,0
2825,-122.419126295,37.786984958,0
2826,-122.420874632,37.7914943052,0
2827,-122.416078424,37.7620347867,1
2828,-122.416261837,37.7853750846,0
2829,-122.416082198,37.7628232674,1
2830,-122.418274172,37.7870372043,0
2831,-122.416075285,37.7844496613,0
2832,-122.417332583,37.7635718956,1
2833,-122.420497289,37.7896188193,0
2834,-122.416878691,37.7595544125,1
2835,-122.418701003,37.7651098786,1
2836,-122.398582811,37.7637353105,1
2837,-122.416261837,37.7853750846,0
2838,-122.403404791,37.7754207067,0
2839,-122.418368839,37.7874861572,0
2840,-122.41718521,37.7627583408,1
2841,-122.416099194,37.7849300263,0
2842,-122.41638971,37.7652491154,1
2843,-122.41592985,37.7604330004,1
2844,-122.416075285,37.7844496613,0
2845,-122.417964484,37.7586968166,1
2846,-122.418467748,37.787965257,0
2847,-122.416230393,37.7636337703,1
2848,-122.416075285,37.7844496613,0
2849,-122.420874632,37.7914943052,0
2850,-122.417964484,37.7586968167,1
2851,-122.404499252,37.76466446,1
2852,-122.41739283,37.7909741243,0
2853,-122.41638971,37.7652491154,1
2854,-122.418368839,37.7874861572,0
2855,-122.413756898,37.7605644452,1
2856,-122.416075285,37.7844496613,0
2857,-122.418467748,37.787965257,0
2858,-122.416075285,37.7844496613,0
2859,-122.419694814,37.7897774161,0
2860,-122.413684555,37.7777984629,0
2861,-122.418274172,37.7870372044,0
2862,-122.420874632,37.7914943052,0
2863,-122.418467748,37.787965257,0
2864,-122.416075285,37.7844496613,0
2865,-122.420494662,37.7618219326,1
2866,-122.418486297,37.7634954373,1
2867,-122.417903978,37.7851670876,0
2868,-122.41638971,37.7652491154,1
2869,-122.414845139,37.7605000726,1
2870,-122.458685225,37.7245070452,2
2871,-122.421231782,37.7932574954,0
2872,-122.419225511,37.7917052018,0
2873,-122.418090767,37.7861007452,0
2874,-122.417028392,37.7603656932,1
2875,-122.416872884,37.7587640201,1
2876,-122.413591696,37.7638222259,1
2877,-122.417964484,37.7586968166,1
2878,-122.419317324,37.7879136979,0
2879,-122.41768801,37.7844817572,0
2880,-122.416557578,37.754748511,1
2881,-122.419039119,37.7907880214,0
2882,-122.419225511,37.7917052018,0
2883,-122.41739283,37.7909741243,0
2884,-122.419317324,37.7879136979,0
2885,-122.415000537,37.7620990021,1
2886,-122.420307356,37.7886989512,0
2887,-122.418467748,37.787965257,0
2888,-122.415308389,37.7653161356,1
2889,-122.417710345,37.7842362878,0
2890,-122.416261837,37.7853750846,0
2891,-122.41638971,37.7652491154,1
2892,-122.418844748,37.7898297669,0
2893,-122.416075285,37.7844496613,0
2894,-122.418274172,37.7870372044,0
2895,-122.417964484,37.7586968166,1
2896,-122.394102625,37.776382713,0
2897,-122.41638971,37.7652491154,1
2898,-122.418120086,37.760301234,1
2899,-122.420120319,37.7877570602,0
2900,-122.396920776,37.7857918163,0
2901,-122.418389144,37.7872676171,0
2902,-122.413107623,37.765448018,1
2903,-122.417423841,37.7587860207,1
2904,-122.416230393,37.7636337703,1
2905,-122.484875855,37.7744665614,3
2906,-122.420874632,37.7914943052,0
2907,-122.422695629,37.7921733285,0
2908,-122.420874632,37.7914943052,0
2909,-122.415770264,37.7580118295,1
2910,-122.417710345,37.7842362878,0
2911,-122.421949488,37.7884881521,0
2912,-122.416075285,37.7844496613,0
2913,-122.416872884,37.7587640201,1
2914,-122.418658295,37.7889098399,0
2915,-122.41638971,37.7652491154,1
2916,-122.41638971,37.7652491154,1
2917,-122.413591696,37.7638222259,1
2918,-122.416452066,37.7863086886,0
2919,-122.41592985,37.7604330004,1
2920,-122.419930112,37.7868262082,0
2921,-122.41592985,37.7604330004,1
2922,-122.418274172,37.7870372044,0
2923,-122.423340547,37.7962454397,0
2924,-122.416230393,37.7636337703,1
2925,-122.416452066,37.7863086886,0
2926,-122.418467748,37.787965257,0
2927,-122.420753848,37.7866670085,0
2928,-122.423340547,37.7962454397,0
2929,-122.41592985,37.7604330004,1
2930,-122.41638971,37.7652491154,1
2931,-122.417332583,37.7635718956,1
2932,-122.420307356,37.7886989511,0
2933,-122.41638971,37.7652491154,1
2934,-122.420874632,37.7914943052,0
2935,-122.416075285,37.7844496613,0
2936,-122.415000537,37.7620990021,1
2937,-122.418274172,37.7870372044,0
2938,-122.417955822,37.7578801214,1
2939,-122.432764366,37.8002576984,0
2940,-122.422188261,37.7726948237,1
2941,-122.415000537,37.7620990021,1
2942,-122.403414326,37.7525240203,1
2943,-122.416230393,37.7636337703,1
2944,-122.416075285,37.7844496613,0
2945,-122.418467748,37.787965257,0
2946,-122.418274172,37.7870372044,0
2947,-122.403404791,37.7754207067,0
2948,-122.418486297,37.7634954373,1
2949,-122.419039119,37.7907880214,0
2950,-122.417970955,37.7594884557,1
2951,-122.417809103,37.7847098969,0
2952,-122.418368839,37.7874861572,0
2953,-122.415000537,37.7620990021,1
2954,-122.413591696,37.7638222259,1
2955,-122.416075285,37.7844496613,0
2956,-122.416261837,37.7853750846,0
2957,-122.41592985,37.7604330004,1
2958,-122.420691681,37.7905770711,0
2959,-122.415821891,37.7872932911,0
2960,-122.418108926,37.7594801326,1
2961,-122.420691681,37.7905770711,0
2962,-122.416230393,37.7636337703,1
2963,-122.416230393,37.7636337703,1
2964,-122.415000537,37.7620990021,1
2965,-122.413591696,37.7638222259,1
2966,-122.423340547,37.7962454397,0
2967,-122.413591696,37.7638222259,1
2968,-122.414845139,37.7605000726,1
2969,-122.420307356,37.7886989511,0
2970,-122.416261837,37.7853750846,0
2971,-122.41592985,37.7604330004,1
2972,-122.421720673,37.7914446364,0
2973,-122.418108926,37.7594801326,1
2974,-122.418467748,37.787965257,0
2975,-122.413591696,37.7638222259,1
2976,-122.411328369,37.785996305,0
2977,-122.415000537,37.7620990021,1
2978,-122.416230393,37.7636337703,1
2979,-122.416916142,37.7843944492,0
2980,-122.417817853,37.7578884408,1
2981,-122.480070771,37.7606096787,3
2982,-122.418274172,37.7870372044,0
2983,-122.4211325,37.7885381075,0
2984,-122.415155941,37.7636979309,1
2985,-122.418120086,37.760301234,1
2986,-122.496312388,37.7449299337,3
2987,-122.414845139,37.7605000726,1
2988,-122.419039119,37.7907880214,0
2989,-122.418467748,37.787965257,0
2990,-122.417710345,37.7842362878,0
2991,-122.417028392,37.7603656932,1
2992,-122.416261837,37.7853750846,0
2993,-122.405251766,37.7515249573,1
2994,-122.40643051,37.7645480851,1
2995,-122.416230393,37.7636337703,1
2996,-122.421231782,37.7932574954,0
2997,-122.416230393,37.7636337703,1
2998,-122.400879514,37.7674890283,1
2999,-122.417710345,37.7842362878,0
3000,-122.417332583,37.7635718956,1
3001,-122.420120319,37.7877570602,0
3002,-122.417270976,37.757188559,1
3003,-122.418274172,37.7870372044,0
3004,-122.418274172,37.7870372044,0
3005,-122.417964484,37.7586968166,1
3006,-122.416230393,37.7636337703,1
3007,-122.415000537,37.7620990021,1
3008,-122.423404604,37.7873381901,0
3009,-122.416230393,37.7636337703,1
3010,-122.421762502,37.7875490095,0
3011,-122.415000537,37.7620990021,1
3012,-122.49146666,37.7610079077,3
3013,-122.416075285,37.7844496613,0
3014,-122.41638971,37.7652491154,1
3015,-122.418467748,37.787965257,0
3016,-122.414845139,37.7605000726,1
3017,-122.417180449,37.7619674218,1
3018,-122.416075285,37.7844496613,0
3019,-122.415000537,37.7620990021,1
3020,-122.420307356,37.7886989512,0
3021,-122.41638971,37.7652491154,1
3022,-122.41638971,37.7652491154,1
3023,-122.4203321,37.7762075768,0
3024,-122.418262236,37.7610817999,1
3025,-122.418467748,37.787965257,0
3026,-122.420691681,37.7905770711,0
3027,-122.411586687,37.7661903022,1
3028,-122.418486297,37.7634954373,1
3029,-122.419366295,37.7840280452,0
3030,-122.420874632,37.7914943052,0
3031,-122.416230393,37.7636337703,1
3032,-122.419039119,37.7907880214,0
3033,-122.418274172,37.7870372044,0
3034,-122.419039119,37.7907880214,0
3035,-122.419486234,37.7887480807,0
3036,-122.416230393,37.7636337703,1
3037,-122.417028392,37.7603656932,1
3038,-122.415308389,37.7653161356,1
3039,-122.414845139,37.7605000726,1
3040,-122.418274172,37.7870372044,0
3041,-122.416075285,37.7844496613,0
3042,-122.416230393,37.7636337703,1
3043,-122.416075285,37.7844496613,0
3044,-122.41638971,37.7652491154,1
3045,-122.417802963,37.7562822237,1
3046,-122.415155941,37.7636979309,1
3047,-122.417902522,37.763479279,1
3048,-122.412179604,37.7622630617,1
3049,-122.417817853,37.7578884408,1
3050,-122.419225511,37.7917052018,0
3051,-122.417812559,37.7571005796,1
3052,-122.418090767,37.7861007452,0
3053,-122.41592985,37.7604330004,1
3054,-122.415932937,37.761222333,1
3055,-122.415000537,37.7620990021,1
3056,-122.418090767,37.7861007452,0
3057,-122.416078424,37.7620347867,1
3058,-122.414845139,37.7605000726,1
3059,-122.414845139,37.7605000726,1
3060,-122.415629332,37.7572322279,1
3061,-122.419549569,37.7849590112,0
3062,-122.41592985,37.7604330004,1
3063,-122.417903978,37.7851670876,0
3064,-122.418658295,37.7889098399,0
3065,-122.416078424,37.7620347867,1
3066,-122.420691681,37.7905770711,0
3067,-122.415155941,37.7636979309,1
3068,-122.409529913,37.7657184395,1
3069,-122.418486297,37.7634954373,1
3070,-122.41638971,37.7652491154,1
3071,-122.420120319,37.7877570602,0
3072,-122.414845139,37.7605000726,1
3073,-122.418467748,37.787965257,0
3074,-122.416230393,37.7636337703,1
3075,-122.417817853,37.7578884408,1
3076,-122.417964484,37.7586968166,1
3077,-122.418274172,37.7870372044,0
3078,-122.420691681,37.7905770711,0
3079,-122.414845139,37.7605000726,1
3080,-122.49146666,37.7610079077,3
3081,-122.415155941,37.7636979309,1
3082,-122.418658295,37.7889098399,0
3083,-122.416472035,37.7603453746,1
3084,-122.405466576,37.7646048757,1
3085,-122.416075285,37.7844496613,0
3086,-122.418467748,37.787965257,0
3087,-122.415000537,37.7620990021,1
3088,-122.406886504,37.7887345764,0
3089,-122.478325616,37.7644357772,3
3090,-122.417107256,37.7853238292,0
3091,-122.418272166,37.7619029613,1
3092,-122.41638971,37.7652491154,1
3093,-122.404956956,37.7851178564,0
3094,-122.418467748,37.787965257,0
3095,-122.420874632,37.7914943052,0
3096,-122.419331148,37.7622643357,1
3097,-122.420307356,37.7886989512,0
3098,-122.418415888,37.7626869632,1
3099,-122.416075285,37.7844496613,0
3100,-122.411328369,37.785996305,0
3101,-122.416230393,37.7636337703,1
3102,-122.416261837,37.7853750846,0
3103,-122.420691681,37.7905770711,0
3104,-122.417019321,37.7891095539,0
3105,-122.41664237,37.7872450378,0
3106,-122.407282308,37.75778823,1
3107,-122.417180449,37.7619674218,1
3108,-122.415921585,37.7596123169,1
3109,-122.413591696,37.7638222259,1
3110,-122.415781282,37.7588312135,1
3111,-122.415000537,37.7620990021,1
3112,-122.418368839,37.7874861572,0
3113,-122.421949488,37.7884881521,0
3114,-122.416261837,37.7853750846,0
3115,-122.418486297,37.7634954373,1
3116,-122.42451817,37.7702994621,1
3117,-122.41544416,37.7780245675,0
3118,-122.421572274,37.7866181601,0
3119,-122.417903978,37.7851670876,0
3120,-122.422689341,37.800159145,0
3121,-122.418844748,37.789829767,0
3122,-122.415000537,37.7620990021,1
3123,-122.41592985,37.7604330004,1
3124,-122.41638971,37.7652491154,1
3125,-122.417812559,37.7571005796,1
3126,-122.403404791,37.7754207067,0
3127,-122.413591696,37.7638222259,1
3128,-122.420691681,37.7905770711,0
3129,-122.417180449,37.7619674218,1
3130,-122.414987729,37.7612794105,1
3131,-122.416075285,37.7844496613,0
3132,-122.418844748,37.789829767,0
3133,-122.416075285,37.7844496613,0
3134,-122.416075285,37.7844496613,0
3135,-122.420874632,37.7914943052,0
3136,-122.415308389,37.7653161356,1
3137,-122.418368839,37.7874861572,0
3138,-122.412051228,37.7616441977,1
3139,-122.460301751,37.7242085323,2
3140,-122.41592985,37.7604330004,1
3141,-122.422776131,37.7883284462,0
3142,-122.414845139,37.7605000726,1
3143,-122.407163047,37.7797376339,0
3144,-122.420691681,37.790577071,0
3145,-122.41638971,37.7652491154,1
3146,-122.416893711,37.784286048,0
3147,-122.416230393,37.7636337703,1
3148,-122.419360353,37.7618358012,1
3149,-122.504883711,37.7530422086,3
3150,-122.418701003,37.7651098786,1
3151,-122.416075285,37.7844496613,0
3152,-122.422055427,37.7930977033,0
3153,-122.419039119,37.7907880214,0
3154,-122.418274172,37.7870372043,0
3155,-122.420691681,37.7905770711,0
3156,-122.415000537,37.7620990021,1
3157,-122.420691681,37.7905770711,0
3158,-122.409519465,37.7656088992,1
3159,-122.413591696,37.7638222259,1
3160,-122.417903978,37.7851670875,0
3161,-122.418467748,37.787965257,0
3162,-122.41592985,37.7604330004,1
3163,-122.408692078,37.7444287583,1
3164,-122.416078424,37.7620347867,1
3165,-122.417817853,37.7578884408,1
3166,-122.418108926,37.7594801326,1
3167,-122.41763416,37.7870631862,0
3168,-122.418274172,37.7870372044,0
3169,-122.418467748,37.787965257,0
3170,-122.416261837,37.7853750846,0
3171,-122.41592985,37.7604330004,1
3172,-122.418844748,37.7898297669,0
3173,-122.416230393,37.7636337703,1
3174,-122.419515708,37.7634292328,1
3175,-122.420874632,37.7914943052,0
3176,-122.416261837,37.7853750846,0
3177,-122.41592985,37.7604330004,1
3178,-122.41663371,37.7620555366,1
3179,-122.409162583,37.7611637256,1
3180,-122.41592985,37.7604330004,1
3181,-122.416829148,37.7881786971,0
3182,-122.41638971,37.7652491154,1
3183,-122.41592985,37.7604330004,1
3184,-122.420874632,37.7914943052,0
3185,-122.416075285,37.7844496613,0
3186,-122.416075285,37.7844496613,0
3187,-122.416230393,37.7636337703,1
3188,-122.414845139,37.7605000726,1
3189,-122.41592985,37.7604330004,1
3190,-122.41592985,37.7604330004,1
3191,-122.418274172,37.7870372044,0
3192,-122.418467748,37.787965257,0
3193,-122.415000537,37.7620990021,1
3194,-122.416075285,37.7844496613,0
3195,-122.41592985,37.7604330004,1
3196,-122.419039119,37.7907880214,0
3197,-122.41592985,37.7604330004,1
3198,-122.420874632,37.7914943052,0
3199,-122.420874632,37.7914943052,0
3200,-122.482203894,37.7820747248,3
3201,-122.418467748,37.787965257,0
3202,-122.416075285,37.7844496613,0
3203,-122.416261837,37.7853750846,0
3204,-122.414845139,37.7605000726,1
3205,-122.41592985,37.7604330004,1
3206,-122.415000537,37.7620990021,1
3207,-122.422139511,37.7894107633,0
3208,-122.418467748,37.787965257,0
3209,-122.418120086,37.760301234,1
3210,-122.416075285,37.7844496613,0
3211,-122.414683321,37.7580774437,1
3212,-122.418467748,37.787965257,0
3213,-122.420874632,37.7914943052,0
3214,-122.419225511,37.7917052018,0
3215,-122.416872884,37.7587640201,1
3216,-122.419039119,37.7907880214,0
3217,-122.418368839,37.7874861572,0
3218,-122.418274172,37.7870372044,0
3219,-122.415000537,37.7620990021,1
3220,-122.41592985,37.7604330004,1
3221,-122.415921585,37.7596123169,1
3222,-122.423682814,37.796204621,0
3223,-122.417710345,37.7842362878,0
3224,-122.417566721,37.760279276,1
3225,-122.41592985,37.7604330004,1
3226,-122.415000537,37.7620990021,1
3227,-122.41592985,37.7604330004,1
3228,-122.419295456,37.787805224,0
3229,-122.416720982,37.7571677817,1
3230,-122.418486297,37.7634954373,1
3231,-122.418467748,37.787965257,0
3232,-122.417970955,37.7594884557,1
3233,-122.416230393,37.7636337703,1
3234,-122.417817853,37.7578884408,1
3235,-122.416078424,37.7620347867,1
3236,-122.41638971,37.7652491154,1
3237,-122.41592985,37.7604330004,1
3238,-122.418274172,37.7870372044,0
3239,-122.416075285,37.7844496613,0
3240,-122.418274172,37.7870372044,0
3241,-122.418274172,37.7870372044,0
3242,-122.41739283,37.7909741244,0
3243,-122.415617252,37.756413769,1
3244,-122.403404791,37.7754207067,0
3245,-122.417885441,37.7854378472,0
3246,-122.417955822,37.7578801214,1
3247,-122.409504309,37.7815262717,0
3248,-122.415308389,37.7653161356,1
3249,-122.416075285,37.7844496613,0
3250,-122.415000537,37.7620990021,1
3251,-122.418274172,37.7870372043,0
3252,-122.416075285,37.7844496613,0
3253,-122.418124262,37.7610901241,1
3254,-122.423340547,37.7962454397,0
3255,-122.41638971,37.7652491154,1
3256,-122.41592985,37.7604330004,1
3257,-122.413107623,37.765448018,1
3258,-122.41514433,37.7628783836,1
3259,-122.420691681,37.7905770711,0
3260,-122.41592985,37.7604330004,1
3261,-122.418368839,37.7874861572,0
3262,-122.475655484,37.7654140465,3
3263,-122.41592985,37.7604330004,1
3264,-122.418486297,37.7634954373,1
3265,-122.41592985,37.7604330004,1
3266,-122.416075285,37.7844496613,0
3267,-122.418486297,37.7634954373,1
3268,-122.418486297,37.7634954373,1
3269,-122.417332583,37.7635718956,1
3270,-122.417903978,37.7851670876,0
3271,-122.418368839,37.7874861572,0
3272,-122.414845139,37.7605000726,1
3273,-122.412653223,37.7925509104,0
3274,-122.418467748,37.787965257,0
3275,-122.416720982,37.7571677817,1
3276,-122.413310043,37.764614699,1
3277,-122.418182398,37.786566229,0
3278,-122.416261837,37.7853750846,0
3279,-122.416230393,37.7636337703,1
3280,-122.412857127,37.7855804362,0
3281,-122.41638971,37.7652491154,1
3282,-122.418467748,37.787965257,0
3283,-122.416230393,37.7636337703,1
3284,-122.416078424,37.7620347867,1
3285,-122.418274172,37.7870372043,0
3286,-122.41592985,37.7604330004,1
3287,-122.416075285,37.7844496613,0
3288,-122.418467748,37.787965257,0
3289,-122.419039119,37.7907880214,0
3290,-122.416075285,37.7844496613,0
3291,-122.41638971,37.7652491154,1
3292,-122.41592985,37.7604330004,1
3293,-122.420691681,37.7905770711,0
3294,-122.41638971,37.7652491154,1
3295,-122.419058868,37.7594227506,1
3296,-122.416070933,37.7612142237,1
3297,-122.465214622,37.7127653524,2
3298,-122.403409085,37.7531779939,1
3299,-122.416261837,37.7853750846,0
3300,-122.416230393,37.7636337703,1
3301,-122.418368839,37.7874861572,0
3302,-122.416075285,37.7844496613,0
3303,-122.422139511,37.7894107633,0
3304,-122.418368839,37.7874861572,0
3305,-122.41592985,37.7604330004,1
3306,-122.418368839,37.7874861572,0
3307,-122.420691681,37.7905770711,0
3308,-122.426995327,37.8008726328,0
3309,-122.41592985,37.7604330004,1
3310,-122.417019321,37.7891095539,0
3311,-122.418108926,37.7594801326,1
3312,-122.416261837,37.7853750846,0
3313,-122.420523936,37.7901172491,0
3314,-122.414845139,37.7605000726,1
3315,-122.416230393,37.7636337703,1
3316,-122.430007139,37.7869900308,0
3317,-122.414693065,37.7588955948,1
3318,-122.416261837,37.7853750846,0
3319,-122.416230393,37.7636337703,1
3320,-122.416075285,37.7844496613,0
3321,-122.418486297,37.7634954373,1
3322,-122.418658295,37.7889098399,0
3323,-122.417812559,37.7571005796,1
3324,-122.418658295,37.7889098399,0
3325,-122.420785994,37.7951847166,0
3326,-122.408427408,37.7644278689,1
3327,-122.415629332,37.7572322279,1
3328,-122.416452066,37.7863086886,0
3329,-122.417566721,37.760279276,1
3330,-122.41592985,37.7604330004,1
3331,-122.433843066,37.7889062434,0
3332,-122.420691681,37.7905770711,0
3333,-122.41638971,37.7652491154,1
3334,-122.417964484,37.7586968166,1
3335,-122.421720673,37.7914446364,0
3336,-122.417019321,37.7891095539,0
3337,-122.416075285,37.7844496613,0
3338,-122.41592985,37.7604330004,1
3339,-122.417903978,37.7851670875,0
3340,-122.420691681,37.7905770711,0
3341,-122.416075285,37.7844496613,0
3342,-122.415000537,37.7620990021,1
3343,-122.418467748,37.787965257,0
3344,-122.420691681,37.7905770711,0
3345,-122.417028392,37.7603656932,1
3346,-122.416075285,37.7844496613,0
3347,-122.418274172,37.7870372044,0
3348,-122.418274172,37.7870372044,0
3349,-122.412301187,37.7635382941,1
3350,-122.41664237,37.7872450378,0
3351,-122.41592985,37.7604330004,1
3352,-122.415000537,37.7620990021,1
3353,-122.420120319,37.7877570602,0
3354,-122.417710345,37.7842362878,0
3355,-122.423598601,37.788279963,0
3356,-122.422330464,37.7903690689,0
3357,-122.417964484,37.7586968166,1
3358,-122.417812559,37.7571005796,1
3359,-122.418272166,37.7619029613,1
3360,-122.416261837,37.7853750846,0
3361,-122.416075285,37.7844496613,0
3362,-122.416075285,37.7844496613,0
3363,-122.41638971,37.7652491154,1
3364,-122.420691681,37.7905770711,0
3365,-122.415629332,37.7572322279,1
3366,-122.417209639,37.7900459017,0
3367,-122.426382821,37.7853100311,0
3368,-122.416075285,37.7844496613,0
3369,-122.41592985,37.7604330004,1
3370,-122.418120086,37.760301234,1
3371,-122.416075285,37.7844496613,0
3372,-122.418844748,37.789829767,0
3373,-122.422840795,37.7845455355,0
3374,-122.416784837,37.7636581558,1
3375,-122.41592985,37.7604330004,1
3376,-122.416261837,37.7853750846,0
3377,-122.413107623,37.765448018,1
3378,-122.416075285,37.7844496613,0
3379,-122.410416664,37.7727234014,1
3380,-122.41592985,37.7604330004,1
3381,-122.416230393,37.7636337703,1
3382,-122.418274172,37.7870372044,0
3383,-122.418467748,37.787965257,0
3384,-122.417339032,37.7643660723,1
3385,-122.418219834,37.7908244664,0
3386,-122.41592985,37.7604330004,1
3387,-122.418368839,37.7874861572,0
3388,-122.417209639,37.7900459017,0
3389,-122.416078424,37.7620347867,1
3390,-122.420691681,37.7905770711,0
3391,-122.41638971,37.7652491154,1
3392,-122.418368839,37.7874861572,0
3393,-122.41592985,37.7604330004,1
3394,-122.417019321,37.7891095539,0
3395,-122.41638971,37.7652491154,1
3396,-122.417903978,37.7851670876,0
3397,-122.405283981,37.7965510481,0
3398,-122.41638971,37.7652491154,1
3399,-122.426995327,37.8008726328,0
3400,-122.418274172,37.7870372044,0
3401,-122.416261837,37.7853750846,0
3402,-122.417964484,37.7586968166,1
3403,-122.417332583,37.7635718956,1
3404,-122.415629332,37.7572322279,1
3405,-122.413746252,37.76296301,1
3406,-122.418272166,37.7619029613,1
3407,-122.416784837,37.7636581558,1
3408,-122.416075285,37.7844496613,0
3409,-122.417964484,37.7586968166,1
3410,-122.420691681,37.7905770711,0
3411,-122.41029352,37.782230587,0
3412,-122.417964484,37.7586968166,1
3413,-122.415155941,37.7636979309,1
3414,-122.41592985,37.7604330004,1
3415,-122.405343618,37.7633185613,1
3416,-122.416075285,37.7844496613,0
3417,-122.416235852,37.7849125738,0
3418,-122.417964484,37.7586968166,1
3419,-122.41592985,37.7604330004,1
3420,-122.411328369,37.785996305,0
3421,-122.418108926,37.7594801326,1
3422,-122.418467748,37.787965257,0
3423,-122.418141119,37.7498292909,1
3424,-122.416075285,37.7844496613,0
3425,-122.418701003,37.7651098786,1
3426,-122.42217583,37.7983109408,0
3427,-122.416261837,37.7853750846,0
3428,-122.418368839,37.7874861572,0
3429,-122.405941469,37.790463178,0
3430,-122.418658295,37.7889098399,0
3431,-122.416230393,37.7636337703,1
3432,-122.416075285,37.7844496613,0
3433,-122.418486297,37.7634954373,1
3434,-122.416075285,37.7844496613,0
3435,-122.414222705,37.7653250853,1
3436,-122.415000537,37.7620990021,1
3437,-122.411339563,37.7812707434,0
3438,-122.415155941,37.7636979309,1
3439,-122.41638971,37.7652491154,1
3440,-122.41592985,37.7604330004,1
3441,-122.419515708,37.7634292328,1
3442,-122.418467748,37.787965257,0
3443,-122.398182124,37.769043295,1
3444,-122.418368839,37.7874861572,0
3445,-122.418274172,37.7870372044,0
3446,-122.499318734,37.7727970777,3
3447,-122.416075285,37.7844496613,0
3448,-122.417019321,37.7891095539,0
